timestamp,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawLeft,jawRight,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthLeft,mouthRight,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,custom_52,custom_53,custom_54,custom_55,custom_56,custom_57,custom_58,custom_59,custom_60,custom_61,custom_62,custom_63,custom_64,custom_65,custom_66,custom_67
15.7,0.0,0.0,0.0,0.0,0.0,0.054353,0.276668,0.0,0.0,0.0,0.0,0.0,0.054622,0.276843,0.029692,0.000108,0.006169,0.097194,0.131679,0.000327,3.5e-05,0.009677,0.0,0.093262,0.089036,0.0,1.9e-05,0.040726,0.040842,0.127154,0.109477,0.059297,0.041289,0.0,0.0,0.0,0.0,0.183426,0.171679,0.00012,0.0,0.0,0.0,0.543962,0.512575,0.512832,0.0,0.034897,0.037264,0.000618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304057,1.0,0.520241,1.0,1.0,1.0
15.716667,0.0,0.0,0.0,0.0,0.0,0.052882,0.271467,0.0,0.0,0.0,0.0,0.0,0.053161,0.271692,0.025892,0.000148,0.004949,0.0888,0.118679,0.01037,0.000195,0.00945,0.0,0.0975,0.097916,0.0,3.9e-05,0.037201,0.037059,0.1204,0.103264,0.039021,0.035168,0.0,0.0,0.0,0.0,0.181738,0.171397,0.0,0.0,0.0,0.0,0.519028,0.499114,0.499373,0.0,0.036482,0.039826,0.000652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.295362,1.0,0.537891,1.0,1.0,1.0
15.733333,0.0,0.0,0.0,0.0,0.0,0.049173,0.251115,0.0,0.0,0.0,0.0,0.0,0.049414,0.251346,0.022156,0.000105,0.005662,0.086191,0.095424,0.067295,0.000501,0.008274,0.0,0.092668,0.097825,0.0,9.8e-05,0.031058,0.030495,0.114396,0.100674,0.014391,0.026866,0.0,0.0,0.0,0.0,0.198341,0.19017,0.001773,0.001522,0.0,0.0,0.49795,0.488036,0.488278,0.0,0.040523,0.044732,0.000727,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.287759,1.0,0.52486,1.0,1.0,1.0
15.75,0.0,0.0,0.0,0.0,0.0,0.045496,0.216333,0.0,0.0,0.0,0.0,0.0,0.045768,0.21658,0.02058,0.000115,0.010295,0.091527,0.060375,0.149584,0.001157,0.007203,0.0,0.084509,0.092878,0.0,0.000207,0.027288,0.026627,0.108625,0.101339,0.002071,0.020935,0.0,0.0,0.0,0.0,0.236147,0.22852,0.026947,0.027105,0.0,0.0,0.480086,0.478703,0.478945,0.0,0.045628,0.050545,0.000653,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.297689,1.0,0.490121,1.0,1.0,1.0
15.766667,0.0,0.0,0.0,0.0,0.0,0.041667,0.175273,0.0,0.0,0.0,0.0,0.0,0.041967,0.175577,0.020709,0.000128,0.015995,0.096538,0.034898,0.205319,0.00227,0.006632,0.0,0.086504,0.097644,0.0,0.000318,0.024226,0.02357,0.103429,0.099575,3e-06,0.016687,0.0,0.0,0.0,0.0,0.272323,0.2643,0.062703,0.063671,0.0,0.0,0.464579,0.470301,0.470526,0.0,0.051387,0.057481,0.00309,0.006428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.319714,1.0,0.484821,1.0,1.0,1.0
15.783333,0.0,0.0,0.0,0.0,0.0,0.039791,0.151303,0.0,0.0,0.0,0.0,0.0,0.040093,0.151711,0.0208,0.000113,0.020922,0.098644,0.01959,0.234219,0.001439,0.006016,0.0,0.096433,0.109024,0.0,0.000219,0.022159,0.021698,0.097897,0.096993,0.0,0.014146,0.0,0.0,0.0,0.0,0.297073,0.289796,0.095045,0.095562,0.0,0.0,0.447698,0.460789,0.460983,0.0,0.056866,0.063646,0.010141,0.016256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.342901,1.0,0.492998,1.0,1.0,1.0
15.8,0.0,0.0,0.0,0.0,0.0,0.037978,0.147784,0.0,0.0,0.0,0.0,0.0,0.038259,0.148185,0.020591,8.9e-05,0.024392,0.103403,0.011219,0.249933,0.000774,0.005407,0.0,0.106531,0.119926,0.0,0.000238,0.020674,0.020421,0.093463,0.095328,0.0,0.01233,0.0,0.0,0.0,0.0,0.318735,0.311768,0.118298,0.119239,0.0,0.0,0.43093,0.451206,0.451389,0.0,0.061272,0.068643,0.019011,0.02719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.357586,1.0,0.501575,1.0,1.0,1.0
15.816667,0.0,0.0,0.0,0.0,0.0,0.037969,0.142097,0.0,0.0,0.0,0.0,0.0,0.038237,0.14249,0.020215,7.4e-05,0.027015,0.109353,0.006942,0.25028,0.00024,0.005278,0.0,0.119861,0.13195,0.0,0.000241,0.019632,0.019478,0.090347,0.093669,0.0,0.01095,0.0,0.0,0.0,0.0,0.330482,0.323637,0.131365,0.13191,1e-06,0.0,0.412983,0.439976,0.440158,0.0,0.0647,0.072092,0.027691,0.036606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376128,1.0,0.499633,1.0,1.0,1.0
15.833333,0.0,0.0,0.0,0.0,0.0,0.039415,0.134732,0.0,0.0,0.0,0.0,0.0,0.039671,0.135107,0.020289,5.1e-05,0.029369,0.11472,0.003548,0.235153,3.9e-05,0.005132,0.0,0.134167,0.143483,0.0,0.000168,0.019154,0.019013,0.090218,0.094383,0.0,0.00976,0.0,0.0,0.0,0.0,0.336436,0.329158,0.135296,0.134911,4.4e-05,0.0,0.401199,0.43221,0.432394,0.0,0.068119,0.075228,0.033032,0.041451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.373062,1.0,0.504952,1.0,1.0,1.0
15.85,0.0,0.0,0.0,0.0,0.0,0.04136,0.137784,0.0,0.0,0.0,0.0,0.0,0.0416,0.13808,0.020865,6e-06,0.032215,0.117671,0.002306,0.215827,0.0,0.005139,0.0,0.147176,0.151699,0.0,0.000181,0.019138,0.019001,0.090366,0.0961,0.0,0.008625,0.0,0.0,0.0,0.0,0.338697,0.331393,0.132888,0.129885,0.0,0.0,0.394884,0.427207,0.427411,0.0,0.072891,0.078609,0.032632,0.039529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391526,1.0,0.512247,1.0,1.0,1.0
15.866667,0.0,0.0,0.0,0.0,0.0,0.041877,0.132359,0.0,0.0,0.0,0.0,0.0,0.04209,0.132541,0.021503,1.3e-05,0.033921,0.123995,0.001719,0.19298,0.0,0.005787,0.0,0.163193,0.162739,0.0,9.8e-05,0.019916,0.019766,0.091617,0.098029,0.0,0.007863,0.0,0.0,0.0,0.0,0.348549,0.339966,0.12763,0.123786,0.0,0.0,0.396379,0.423471,0.423681,0.0,0.076649,0.081194,0.030228,0.035389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385901,1.0,0.508503,1.0,1.0,1.0
15.883333,0.0,0.0,0.0,0.0,0.0,0.041336,0.117068,0.0,0.0,0.0,0.0,0.0,0.041516,0.117247,0.022114,0.0,0.034795,0.138883,0.001504,0.178234,0.0,0.005763,0.0,0.174869,0.171386,0.0,8.7e-05,0.021167,0.020796,0.093433,0.099094,0.0,0.007462,0.0,0.0,0.0,0.0,0.374073,0.365104,0.125337,0.120438,0.0,0.0,0.404791,0.426236,0.426452,0.0,0.078544,0.081786,0.026409,0.030246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383293,1.0,0.519844,1.0,1.0,1.0
15.9,0.0,0.0,0.0,0.0,0.0,0.040645,0.089695,0.0,0.0,0.0,0.0,0.0,0.040798,0.089817,0.024209,0.0,0.036527,0.152617,0.001218,0.16407,0.0,0.005383,0.0,0.182452,0.178251,0.0,7e-05,0.02317,0.022937,0.095895,0.101273,0.0,0.006944,0.0,0.0,0.0,0.0,0.396189,0.387804,0.125056,0.119876,0.0,0.0,0.414665,0.429168,0.42938,0.0,0.078761,0.080921,0.023435,0.02563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.394649,1.0,0.533804,1.0,1.0,1.0
15.916667,0.0,0.0,0.0,0.0,0.0,0.040952,0.046677,0.0,0.0,0.0,0.0,0.0,0.041108,0.046796,0.025898,0.0,0.037305,0.157911,0.001196,0.154908,0.0,0.005173,0.0,0.184195,0.180229,0.0,0.000148,0.024689,0.024731,0.095368,0.099997,0.0,0.006746,0.0,0.0,0.0,0.0,0.408219,0.400271,0.124324,0.119241,1.2e-05,0.0,0.422537,0.433674,0.43388,0.0,0.077913,0.078922,0.020066,0.021347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.424473,1.0,0.548813,1.0,1.0,1.0
15.933333,0.0,0.0,0.0,0.0,0.0,0.043246,0.01059,0.0,0.0,0.0,0.0,0.0,0.043428,0.010708,0.028034,0.0,0.037954,0.156123,0.001271,0.151557,0.0,0.004678,0.0,0.17947,0.176914,0.0,0.000176,0.026011,0.026253,0.094417,0.09814,0.0,0.006701,0.0,0.0,1.1e-05,0.0,0.403425,0.396782,0.123408,0.118525,0.000121,0.000125,0.428584,0.438254,0.438444,0.0,0.077095,0.077658,0.019218,0.019903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444256,1.0,0.561717,1.0,1.0,1.0
15.95,0.0,0.0,0.0,0.0,0.0,0.04855,0.0,0.0,0.0,0.0,0.0,0.0,0.04872,6e-06,0.028907,0.0,0.038807,0.148782,0.001381,0.158241,0.0,0.004354,0.0,0.167724,0.166205,0.0,0.000198,0.026685,0.026932,0.091714,0.094698,0.0,0.006598,0.0,0.0,6.6e-05,0.0,0.383155,0.377014,0.121967,0.116662,0.0,0.0,0.43256,0.441604,0.441791,0.0,0.077406,0.07684,0.019145,0.019137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.527505,1.0,0.578079,1.0,1.0,1.0
15.966667,0.0,0.0,0.0,0.0,0.0,0.058481,0.0,0.0,0.0,0.0,0.0,0.0,0.058665,5.5e-05,0.02934,0.0,0.039742,0.136682,0.001563,0.175282,0.0,0.004165,0.0,0.14625,0.146187,0.0,0.000161,0.026414,0.026561,0.089481,0.092162,0.0,0.006582,0.0,0.0,3.4e-05,0.0,0.347359,0.342978,0.119462,0.113634,5.6e-05,0.0,0.432421,0.441927,0.442105,0.0,0.076085,0.074691,0.020583,0.019181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666203,1.0,0.580141,1.0,1.0,1.0
15.983333,0.0,0.0,0.0,0.0,0.0,0.062387,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.062553,0.000144,0.028027,1.4e-05,0.040111,0.120713,0.001739,0.199437,0.0,0.004308,0.0,0.120252,0.120285,0.0,0.000222,0.025096,0.025037,0.087821,0.091039,0.0,0.006284,0.0,0.0,0.000169,0.0,0.306549,0.302543,0.116085,0.110453,0.000114,1.6e-05,0.428337,0.443793,0.443964,0.0,0.072733,0.070685,0.022144,0.020124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75917,1.0,0.571375,1.0,1.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.058542,0.000294,0.0,0.0,0.0,0.0,0.0,0.058678,0.000389,0.027858,2e-05,0.040556,0.103166,0.00195,0.223482,0.000435,0.004086,0.0,0.094352,0.094415,0.0,0.000341,0.023108,0.022807,0.087757,0.091711,0.0,0.005889,0.0,0.0,0.000271,1e-05,0.271356,0.267826,0.111355,0.105989,8.8e-05,1.7e-05,0.424615,0.44704,0.447194,0.0,0.067307,0.06471,0.02449,0.022119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.815587,1.0,0.563409,1.0,1.0,1.0
16.016667,0.0,0.0,0.0,0.0,0.0,0.047046,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.047157,0.000102,0.02667,0.0,0.039577,0.089713,0.002923,0.24175,0.00294,0.003631,0.0,0.067558,0.068958,0.0,0.000401,0.020458,0.019975,0.089815,0.094473,0.0,0.005392,0.0,0.0,0.000398,6.6e-05,0.247454,0.243162,0.105357,0.101506,0.0,0.0,0.423158,0.44754,0.447707,0.0,0.061051,0.058741,0.024889,0.023452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.830186,1.0,0.538914,1.0,1.0,1.0
16.033333,0.0,0.0,0.0,0.0,0.0,0.037011,0.0,0.0,0.0,0.0,0.0,0.0,0.037135,0.0,0.02472,3e-06,0.038912,0.079324,0.00369,0.25185,0.012587,0.003059,0.0,0.044644,0.047223,0.0,0.000413,0.01792,0.017306,0.092814,0.098409,0.0,0.004815,0.0,0.0,0.000454,0.000142,0.23168,0.227485,0.0985,0.096037,0.0,0.0,0.420743,0.446839,0.447016,0.0,0.053488,0.051491,0.023004,0.022476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.860731,1.0,0.51309,1.0,1.0,1.0
16.05,0.0,0.0,0.0,0.0,0.0,0.029354,5.4e-05,0.0,0.0,0.0,0.0,0.0,0.029474,0.0,0.022533,2.7e-05,0.03741,0.071597,0.003735,0.246897,0.021662,0.002845,0.0,0.026503,0.029982,0.0,0.000325,0.015696,0.015034,0.09631,0.102322,0.0,0.0044,0.0,0.0,0.000428,0.000144,0.219,0.214866,0.088732,0.087684,0.0,0.0,0.418096,0.444656,0.444836,0.0,0.046992,0.045656,0.019023,0.019739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.845373,1.0,0.483224,1.0,1.0,1.0
16.066667,0.0,0.0,0.0,0.0,0.0,0.023947,0.00364,0.0,0.0,0.0,0.0,0.0,0.024073,0.003601,0.020576,2.8e-05,0.035635,0.065179,0.004801,0.229321,0.025738,0.002567,0.0,0.013176,0.017224,0.0,0.000272,0.014195,0.013621,0.099923,0.10627,0.0,0.003942,0.0,0.000111,0.000402,0.000172,0.204105,0.200917,0.076674,0.076985,0.0,0.0,0.414018,0.443436,0.443613,0.0,0.042239,0.041526,0.01384,0.015579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.754948,1.0,0.466765,1.0,1.0,1.0
16.083333,0.0,0.0,0.0,0.0,0.0,0.020333,0.024972,0.0,0.0,0.0,0.0,0.0,0.02045,0.024948,0.018637,2.3e-05,0.033329,0.060948,0.006688,0.20693,0.025098,0.002642,0.0,0.002731,0.007087,9.8e-05,0.000353,0.013501,0.012891,0.104178,0.110926,0.0,0.00378,0.0,0.000122,0.000288,7.7e-05,0.189289,0.186228,0.064686,0.065497,0.0,0.0,0.410695,0.442654,0.442832,0.0,0.03896,0.038449,0.008397,0.010099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.690139,1.0,0.456883,1.0,1.0,1.0
16.1,0.0,0.0,0.0,0.0,0.0,0.017842,0.057055,0.0,0.0,0.0,0.0,0.0,0.017946,0.057012,0.017654,0.0,0.030359,0.057345,0.010146,0.180872,0.021269,0.00263,0.0,0.0,0.001849,0.001187,0.000885,0.013158,0.01252,0.107871,0.114655,0.0,0.003681,0.0,0.0,0.000193,0.0,0.174163,0.171209,0.054259,0.05477,0.0,0.0,0.408137,0.440575,0.44076,0.0,0.036438,0.03617,0.003935,0.00571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625621,1.0,0.460577,1.0,1.0,1.0
16.116667,0.0,0.0,0.0,0.0,0.0,0.015777,0.089157,0.0,0.0,0.0,0.0,0.0,0.015869,0.089094,0.016716,0.0,0.028008,0.055238,0.01472,0.152014,0.015938,0.002799,0.0,0.0,0.000771,0.003319,0.002623,0.013016,0.01232,0.111362,0.116971,0.0,0.003692,0.0,0.0,0.000148,0.0,0.159645,0.156581,0.043453,0.043883,0.0,0.0,0.405917,0.437579,0.43776,0.0,0.034211,0.033993,0.00138,0.002531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.591307,1.0,0.457791,1.0,1.0,1.0
16.133333,0.0,0.0,0.0,0.0,0.0,0.014054,0.115151,0.0,0.0,0.0,0.0,0.0,0.014127,0.115027,0.016038,0.0,0.025448,0.05303,0.020403,0.118435,0.009718,0.00285,0.0,0.0,0.000221,0.006404,0.005129,0.012856,0.012164,0.113463,0.117945,0.0,0.003838,0.0,0.0,0.00022,0.0,0.142154,0.13945,0.031365,0.031631,0.0,0.0,0.404324,0.433708,0.433887,0.0,0.032036,0.031952,0.000655,0.00106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.544362,1.0,0.451828,1.0,1.0,1.0
16.15,0.0,0.0,0.0,0.0,0.0,0.012804,0.130776,0.0,0.0,0.0,0.0,0.0,0.012884,0.130691,0.014911,0.0,0.021831,0.051332,0.028883,0.081204,0.004808,0.003249,0.0,0.0,0.0,0.005383,0.004317,0.012425,0.011613,0.115905,0.118197,0.0,0.004164,0.0,0.0,0.000198,0.0,0.124611,0.121321,0.018732,0.018461,0.0,0.0,0.40229,0.42856,0.428738,0.0,0.029154,0.029102,0.000466,0.000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.480444,1.0,0.432778,1.0,1.0,1.0
16.166667,0.0,0.0,0.0,0.0,0.0,0.012747,0.128955,0.0,0.0,0.0,0.0,0.0,0.012825,0.128957,0.013829,0.0,0.017706,0.051428,0.040789,0.043212,0.002459,0.003864,0.0,0.0,0.00042,0.000621,0.000321,0.012183,0.011333,0.11644,0.116716,0.000636,0.005007,0.0,0.0,0.000177,0.0,0.112196,0.108524,0.007167,0.006676,0.0,0.0,0.401223,0.421752,0.421929,0.0,0.025812,0.0253,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.451154,1.0,0.422061,1.0,1.0,1.0
16.183333,0.0,0.0,0.0,0.0,0.0,0.01393,0.096592,0.0,0.0,0.0,0.0,0.0,0.014045,0.096675,0.013426,0.0,0.013386,0.053708,0.054138,0.014198,0.001048,0.00415,0.0,0.006667,0.011444,0.0,0.000185,0.011932,0.011282,0.115034,0.112907,0.003253,0.006966,0.0,0.0,0.000177,0.0,0.109174,0.105431,0.001393,0.001118,0.0,0.0,0.400803,0.411774,0.411964,0.0,0.02379,0.022906,0.000422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.431288,1.0,0.419722,1.0,1.0,1.0
16.2,0.0,0.0,0.0,0.0,0.0,0.016682,0.056784,0.0,0.0,0.0,0.0,0.0,0.016841,0.056876,0.013301,0.0,0.009695,0.057385,0.0656,0.003795,0.000338,0.004669,0.0,0.032889,0.037453,0.0,0.000218,0.012961,0.012635,0.111039,0.105954,0.01031,0.010398,0.0,0.0,8.4e-05,0.0,0.115639,0.111,0.000267,9.5e-05,0.0,0.0,0.400157,0.400003,0.400205,0.0,0.023727,0.022786,0.000468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.423781,1.0,0.444561,1.0,1.0,1.0
16.216667,0.0,0.0,0.0,0.0,0.0,0.020792,0.040735,0.0,0.0,0.0,0.0,0.0,0.020981,0.04086,0.013337,9e-06,0.007253,0.061824,0.075084,0.001921,0.000219,0.004994,0.0,0.056654,0.060742,0.0,0.000197,0.015047,0.014993,0.105212,0.097076,0.01526,0.014286,0.0,0.0,8.1e-05,0.0,0.124946,0.119955,0.000204,7.5e-05,0.0,0.0,0.398726,0.387865,0.388064,1.9e-05,0.02485,0.023998,0.000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.431054,1.0,0.471519,1.0,1.0,1.0
16.233333,0.0,0.0,0.0,0.0,0.0,0.024577,0.023931,0.0,0.0,0.0,0.0,0.0,0.024777,0.024051,0.01353,1.7e-05,0.00605,0.066206,0.081749,0.001547,0.000292,0.005238,0.0,0.071897,0.075807,0.0,0.00025,0.017238,0.017399,0.099592,0.090008,0.017073,0.017364,0.0,0.0,0.000159,0.0,0.133151,0.128371,0.000145,0.000177,0.0,0.0,0.394745,0.376042,0.376244,8.5e-05,0.027163,0.026247,0.000717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.456245,1.0,0.50255,1.0,1.0,1.0
16.25,0.0,0.0,0.0,0.0,0.0,0.028345,0.00999,0.0,0.0,0.0,0.0,0.0,0.028563,0.010149,0.013674,5e-06,0.005532,0.070588,0.088454,0.004987,0.000462,0.004884,0.0,0.079525,0.083137,0.0,0.000318,0.018678,0.018812,0.095986,0.085044,0.015347,0.019242,0.0,0.0,0.000247,0.0,0.140234,0.135999,0.000217,0.000286,0.0,0.0,0.389606,0.365925,0.366125,0.000135,0.029185,0.028002,0.000749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.514433,1.0,0.524227,1.0,1.0,1.0
16.266667,0.0,0.0,0.0,0.0,0.0,0.031378,0.0,0.0,0.0,0.0,0.0,0.0,0.031595,0.000132,0.013572,1.3e-05,0.006364,0.07544,0.093347,0.028839,0.001107,0.004663,0.0,0.071118,0.076628,0.0,0.000463,0.019608,0.019739,0.094506,0.084813,0.01106,0.019833,0.0,0.0,0.000434,0.0,0.148276,0.14559,8.6e-05,0.000309,0.0,0.0,0.383991,0.360677,0.360854,9.9e-05,0.032348,0.031147,0.000833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51972,1.0,0.533431,1.0,1.0,1.0
16.283333,0.0,0.0,0.0,0.0,0.0,0.036374,0.0,0.0,0.0,0.0,0.0,0.0,0.036613,3.6e-05,0.013658,5e-06,0.007743,0.085984,0.093589,0.076152,0.005021,0.004198,0.0,0.051585,0.056666,0.0,0.00066,0.019472,0.019582,0.096024,0.088636,0.004921,0.019639,0.0,0.0,0.000409,0.0,0.162883,0.161193,0.000631,0.000769,0.0,0.0,0.379919,0.35735,0.357515,7.3e-05,0.035077,0.034258,0.000763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556359,1.0,0.542558,1.0,1.0,1.0
16.3,0.0,0.0,0.0,0.0,0.0,0.041652,0.0,0.0,0.0,0.0,0.0,0.0,0.041877,3.5e-05,0.014243,0.0,0.010529,0.107114,0.084397,0.126052,0.013292,0.00399,0.0,0.027369,0.032372,0.0,0.000937,0.019058,0.019152,0.097544,0.093456,0.001285,0.018413,0.0,0.0,0.000412,0.0,0.186663,0.184879,0.003429,0.003358,0.0,0.0,0.379246,0.356765,0.356907,3.4e-05,0.03819,0.037103,0.000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617454,1.0,0.530013,1.0,1.0,1.0
16.316667,0.0,0.0,0.0,0.0,0.0,0.046579,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.046802,0.000151,0.015607,0.0,0.014499,0.131525,0.070373,0.165415,0.02026,0.003825,0.0,0.00918,0.013342,0.0,0.001104,0.018707,0.018968,0.096444,0.095107,0.000558,0.017209,0.0,0.0,0.000334,0.0,0.213688,0.211341,0.013337,0.012853,0.0,0.0,0.377091,0.356908,0.357037,4.8e-05,0.041565,0.040334,0.000717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.652648,1.0,0.529294,1.0,1.0,1.0
16.333333,0.0,0.0,0.0,0.0,0.0,0.049346,0.0,0.0,0.0,0.0,0.0,0.0,0.049571,0.000159,0.017021,0.0,0.019007,0.1464,0.05834,0.189135,0.024072,0.003955,0.0,0.000517,0.002819,0.00074,0.002845,0.018738,0.019015,0.095233,0.095815,0.000317,0.015651,0.0,0.0,0.000314,0.0,0.236581,0.233394,0.026019,0.024977,0.0,0.0,0.37219,0.358281,0.358398,4.9e-05,0.044653,0.043165,0.000868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.655433,1.0,0.524715,1.0,1.0,1.0
16.35,0.0,0.0,0.0,0.0,0.0,0.048929,0.001581,0.0,0.0,0.0,0.0,0.0,0.049153,0.001768,0.017763,0.0,0.022067,0.143427,0.049351,0.194462,0.023199,0.003781,0.0,0.000142,0.002239,0.003723,0.005473,0.018592,0.018797,0.094964,0.096439,0.000126,0.014329,0.0,0.0,0.00033,0.0,0.236906,0.233559,0.036146,0.035012,0.0,0.0,0.366575,0.359428,0.359526,8.8e-05,0.045606,0.044409,0.000907,6.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.641836,1.0,0.502432,1.0,1.0,1.0
16.366667,0.0,0.0,0.0,0.0,0.0,0.046415,0.015098,0.0,0.0,0.0,0.0,0.0,0.046623,0.015259,0.01813,0.0,0.023272,0.123566,0.042646,0.184805,0.021016,0.003675,0.0,0.000443,0.003028,0.002051,0.003621,0.018028,0.017968,0.09494,0.097127,0.0,0.012906,0.0,0.0,0.000409,0.0,0.21655,0.213223,0.041548,0.040793,0.0,0.0,0.359157,0.358162,0.358266,0.000106,0.045462,0.044585,0.000835,0.000224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.613151,1.0,0.48348,1.0,1.0,1.0
16.383333,0.0,0.0,0.0,0.0,0.0,0.0429,0.024447,0.0,0.0,0.0,0.0,0.0,0.043115,0.024615,0.018071,2e-06,0.023676,0.09933,0.036748,0.174746,0.021038,0.003465,0.0,0.006221,0.010706,0.0,0.00166,0.01729,0.017097,0.093118,0.096321,0.0,0.0115,0.0,0.0,0.0005,0.0,0.193245,0.190566,0.045087,0.044813,0.0,0.0,0.351157,0.356583,0.356698,0.000125,0.044546,0.044291,0.000983,0.000537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.597008,1.0,0.476842,1.0,1.0,1.0
16.4,0.0,0.0,0.0,0.0,0.0,0.039383,0.024977,0.0,0.0,0.0,0.0,0.0,0.039594,0.025093,0.017623,0.0,0.02384,0.08158,0.032622,0.17018,0.0219,0.003308,0.0,0.018911,0.023623,0.0,0.000783,0.016109,0.015788,0.090084,0.093727,0.0,0.010193,0.0,0.0,0.000458,0.0,0.178702,0.176091,0.04837,0.048228,0.0,0.0,0.342762,0.35414,0.354274,0.000119,0.043752,0.043637,0.001555,0.001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.628648,1.0,0.48154,1.0,1.0,1.0
